video_id,track,clip,frame,yaw,pitch,roll,face_found
Vid-20260421-Wa0049,1,1,5,42.56,-12.02,-2.95,1
Vid-20260421-Wa0049,1,1,6,8.81,-28.33,-5.85,1
Vid-20260421-Wa0049,1,1,7,9.76,-33.67,-8.22,1
Vid-20260421-Wa0049,1,2,0,9.86,-28.11,-7.09,1
Vid-20260421-Wa0049,1,2,1,42.56,-12.02,-2.95,1
Vid-20260421-Wa0049,1,2,2,8.81,-28.33,-5.85,1
Vid-20260421-Wa0049,1,2,3,9.76,-33.67,-8.22,1
Vid-20260421-Wa0049,1,2,4,12.96,-31.99,-9.31,1
Vid-20260421-Wa0049,1,2,5,4.36,-34.09,-1.91,1
Vid-20260421-Wa0049,1,2,6,7.1,-39.64,-2.43,1
Vid-20260421-Wa0049,1,2,7,7.54,-33.83,-1.61,1
Vid-20260421-Wa0049,1,3,0,12.96,-31.99,-9.31,1
Vid-20260421-Wa0049,1,3,1,4.36,-34.09,-1.91,1
Vid-20260421-Wa0049,1,3,2,7.1,-39.64,-2.43,1
Vid-20260421-Wa0049,1,3,3,7.54,-33.83,-1.61,1
Vid-20260421-Wa0049,1,3,4,5.0,-33.67,-0.17,1
Vid-20260421-Wa0049,1,3,5,4.26,-32.87,0.85,1
Vid-20260421-Wa0049,1,3,6,6.04,-31.01,0.33,1
Vid-20260421-Wa0049,1,3,7,5.02,-31.54,0.87,1
Vid-20260421-Wa0049,1,4,0,5.0,-33.67,-0.17,1
Vid-20260421-Wa0049,1,4,1,4.26,-32.87,0.85,1
Vid-20260421-Wa0049,1,4,2,6.04,-31.01,0.33,1
Vid-20260421-Wa0049,1,4,3,5.02,-31.54,0.87,1
Vid-20260421-Wa0049,1,4,4,4.97,-33.83,1.13,1
Vid-20260421-Wa0049,1,4,5,7.8,-31.02,0.97,1
Vid-20260421-Wa0049,1,4,6,4.47,-31.45,2.11,1
Vid-20260421-Wa0049,1,4,7,5.88,-32.81,2.61,1
Vid-20260421-Wa0049,1,5,0,4.97,-33.83,1.13,1
Vid-20260421-Wa0049,1,5,1,7.8,-31.02,0.97,1
Vid-20260421-Wa0049,1,5,2,4.47,-31.45,2.11,1
Vid-20260421-Wa0049,1,5,3,5.88,-32.81,2.61,1
Vid-20260421-Wa0049,1,5,4,7.46,-31.9,1.03,1
Vid-20260421-Wa0049,1,5,5,5.6,-32.89,2.1,1
Vid-20260421-Wa0049,1,5,6,3.09,-31.7,3.1,1
Vid-20260421-Wa0049,1,5,7,2.96,-31.91,2.19,1
Vid-20260421-Wa0049,1,6,0,7.46,-31.9,1.03,1
Vid-20260421-Wa0049,1,6,1,5.6,-32.89,2.1,1
Vid-20260421-Wa0049,1,6,2,3.09,-31.7,3.1,1
Vid-20260421-Wa0049,1,6,3,2.96,-31.91,2.19,1
Vid-20260421-Wa0049,1,6,4,0.89,-29.08,2.6,1
Vid-20260421-Wa0049,1,6,5,3.78,-28.63,3.17,1
Vid-20260421-Wa0049,1,6,6,6.17,-26.13,2.56,1
Vid-20260421-Wa0049,1,6,7,12.54,-21.99,0.87,1
Vid-20260421-Wa0049,1,7,0,0.89,-29.08,2.6,1
Vid-20260421-Wa0049,1,7,1,3.78,-28.63,3.17,1
Vid-20260421-Wa0049,1,7,2,6.17,-26.13,2.56,1
Vid-20260421-Wa0049,1,7,3,12.54,-21.99,0.87,1
Vid-20260421-Wa0049,1,7,4,12.19,-20.4,-0.48,1
Vid-20260421-Wa0049,1,7,5,0.67,-20.74,0.55,1
Vid-20260421-Wa0049,1,7,6,-2.53,-19.0,1.28,1
Vid-20260421-Wa0049,1,7,7,-3.77,-22.01,0.58,1
Vid-20260421-Wa0049,1,8,0,12.19,-20.4,-0.48,1
Vid-20260421-Wa0049,1,8,1,0.67,-20.74,0.55,1
Vid-20260421-Wa0049,1,8,2,-2.53,-19.0,1.28,1
Vid-20260421-Wa0049,1,8,3,-3.77,-22.01,0.58,1
Vid-20260421-Wa0049,1,8,4,1.61,-20.62,-0.31,1
Vid-20260421-Wa0049,1,8,5,10.9,-18.07,-3.81,1
Vid-20260421-Wa0049,1,8,6,20.59,-17.82,-8.4,1
Vid-20260421-Wa0049,1,8,7,8.16,-16.61,-0.53,1
Vid-20260421-Wa0049,1,9,0,1.61,-20.62,-0.31,1
Vid-20260421-Wa0049,1,9,1,10.9,-18.07,-3.81,1
Vid-20260421-Wa0049,1,9,2,20.59,-17.82,-8.4,1
Vid-20260421-Wa0049,1,9,3,8.16,-16.61,-0.53,1
Vid-20260421-Wa0049,1,9,4,7.02,-17.78,2.98,1
Vid-20260421-Wa0049,1,9,5,7.85,-18.07,3.22,1
Vid-20260421-Wa0049,1,9,6,4.97,-20.86,3.12,1
Vid-20260421-Wa0049,1,9,7,6.41,-21.95,3.65,1
Vid-20260421-Wa0049,1,10,0,7.02,-17.78,2.98,1
Vid-20260421-Wa0049,1,10,1,7.85,-18.07,3.22,1
Vid-20260421-Wa0049,1,10,2,4.97,-20.86,3.12,1
Vid-20260421-Wa0049,1,10,3,6.41,-21.95,3.65,1
Vid-20260421-Wa0049,1,10,4,1.8,-26.18,3.13,1
Vid-20260421-Wa0049,1,10,5,3.12,-30.36,3.44,1
Vid-20260421-Wa0049,1,10,6,1.44,-34.44,5.37,1
Vid-20260421-Wa0049,1,10,7,0.59,-35.4,5.14,1
Vid-20260421-Wa0049,2,0,0,-25.62,-23.03,-2.34,1
Vid-20260421-Wa0049,2,0,1,-26.34,-20.92,-3.03,1
Vid-20260421-Wa0049,2,0,2,-26.11,-20.35,-3.7,1
Vid-20260421-Wa0049,2,0,3,-24.72,-20.68,-3.17,1
Vid-20260421-Wa0049,2,0,4,-27.17,-21.27,-2.76,1
Vid-20260421-Wa0049,2,0,5,-25.29,-21.58,-3.23,1
Vid-20260421-Wa0049,2,0,6,-26.66,-22.2,-2.49,1
Vid-20260421-Wa0049,2,0,7,-27.41,-22.11,-2.01,1
Vid-20260421-Wa0049,2,1,0,-27.17,-21.27,-2.76,1
Vid-20260421-Wa0049,2,1,1,-25.29,-21.58,-3.23,1
Vid-20260421-Wa0049,2,1,2,-26.66,-22.2,-2.49,1
Vid-20260421-Wa0049,2,1,3,-27.41,-22.11,-2.01,1
Vid-20260421-Wa0049,2,1,4,-27.47,-22.89,-1.28,1
Vid-20260421-Wa0049,2,1,5,-25.02,-24.63,-0.29,1
Vid-20260421-Wa0049,2,1,6,-24.01,-26.73,0.46,1
Vid-20260421-Wa0049,2,1,7,-25.62,-22.3,5.04,1
Vid-20260421-Wa0049,2,2,0,-27.47,-22.89,-1.28,1
Vid-20260421-Wa0049,2,2,1,-25.02,-24.63,-0.29,1
Vid-20260421-Wa0049,2,2,2,-24.01,-26.73,0.46,1
Vid-20260421-Wa0049,2,2,3,-25.62,-22.3,5.04,1
Vid-20260421-Wa0049,2,2,4,-19.16,-28.53,13.17,1
Vid-20260421-Wa0049,2,2,5,-9.28,-37.17,15.86,1
Vid-20260421-Wa0049,2,2,6,-15.9,-27.5,1.08,1
Vid-20260421-Wa0049,2,2,7,-18.15,-31.78,-3.09,1
Vid-20260421-Wa0049,2,3,0,-19.16,-28.53,13.17,1
Vid-20260421-Wa0049,2,3,1,-9.28,-37.17,15.86,1
Vid-20260421-Wa0049,2,3,2,-15.9,-27.5,1.08,1
Vid-20260421-Wa0049,2,3,3,-18.15,-31.78,-3.09,1
Vid-20260421-Wa0049,2,3,4,-11.6,-36.96,1.21,1
Vid-20260421-Wa0049,2,3,5,-8.04,-33.6,0.02,1
Vid-20260421-Wa0049,2,3,6,-12.15,-31.98,0.12,1
Vid-20260421-Wa0049,2,3,7,-18.32,-26.05,0.72,1
Vid-20260421-Wa0049,2,4,0,-11.6,-36.96,1.21,1
Vid-20260421-Wa0049,2,4,1,-8.04,-33.6,0.02,1
Vid-20260421-Wa0049,2,4,2,-12.15,-31.98,0.12,1
Vid-20260421-Wa0049,2,4,3,-18.32,-26.05,0.72,1
Vid-20260421-Wa0049,2,4,4,-19.86,-24.69,1.44,1
Vid-20260421-Wa0049,2,4,5,-18.11,-23.74,10.35,1
Vid-20260421-Wa0049,2,4,6,-6.9,-29.3,14.29,1
Vid-20260421-Wa0049,2,4,7,-17.14,-32.82,6.87,1
Vid-20260421-Wa0049,2,5,0,-19.86,-24.69,1.44,1
Vid-20260421-Wa0049,2,5,1,-18.11,-23.74,10.35,1
Vid-20260421-Wa0049,2,5,2,-6.9,-29.3,14.29,1
Vid-20260421-Wa0049,2,5,3,-17.14,-32.82,6.87,1
Vid-20260421-Wa0049,2,5,4,-26.82,-28.97,3.77,1
Vid-20260421-Wa0049,2,5,5,-25.77,-29.5,3.94,1
Vid-20260421-Wa0049,2,5,6,-22.91,-31.94,5.32,1
Vid-20260421-Wa0049,2,5,7,-26.36,-28.08,3.15,1
Vid-20260421-Wa0049,2,6,0,-26.82,-28.97,3.77,1
Vid-20260421-Wa0049,2,6,1,-25.77,-29.5,3.94,1
Vid-20260421-Wa0049,2,6,2,-22.91,-31.94,5.32,1
Vid-20260421-Wa0049,2,6,3,-26.36,-28.08,3.15,1
Vid-20260421-Wa0049,2,6,4,-28.8,-28.03,3.63,1
Vid-20260421-Wa0049,2,6,5,-28.32,-29.69,4.62,1
Vid-20260421-Wa0049,2,6,6,-27.79,-27.27,3.19,1
Vid-20260421-Wa0049,2,6,7,-25.32,-28.38,2.5,1
Vid-20260421-Wa0049,2,7,0,-28.8,-28.03,3.63,1
Vid-20260421-Wa0049,2,7,1,-28.32,-29.69,4.62,1
Vid-20260421-Wa0049,2,7,2,-27.79,-27.27,3.19,1
Vid-20260421-Wa0049,2,7,3,-25.32,-28.38,2.5,1
Vid-20260421-Wa0049,2,7,4,-27.68,-23.13,2.28,1
Vid-20260421-Wa0049,2,7,5,-28.01,-22.89,2.04,1
Vid-20260421-Wa0049,2,7,6,-28.55,-24.48,2.73,1
Vid-20260421-Wa0049,2,7,7,-24.29,-25.88,2.72,1
Vid-20260421-Wa0049,2,8,0,-27.68,-23.13,2.28,1
Vid-20260421-Wa0049,2,8,1,-28.01,-22.89,2.04,1
Vid-20260421-Wa0049,2,8,2,-28.55,-24.48,2.73,1
Vid-20260421-Wa0049,2,8,3,-24.29,-25.88,2.72,1
Vid-20260421-Wa0049,2,8,4,-23.75,-26.93,2.79,1
Vid-20260421-Wa0049,2,8,5,-27.1,-25.43,2.76,1
Vid-20260421-Wa0049,2,8,6,-23.8,-27.66,2.73,1
Vid-20260421-Wa0049,2,8,7,-25.89,-24.89,3.0,1
Vid-20260421-Wa0049,2,9,0,-23.75,-26.93,2.79,1
Vid-20260421-Wa0049,2,9,1,-27.1,-25.43,2.76,1
Vid-20260421-Wa0049,2,9,2,-23.8,-27.66,2.73,1
Vid-20260421-Wa0049,2,9,3,-25.89,-24.89,3.0,1
Vid-20260421-Wa0049,2,9,4,-20.12,-25.99,2.68,1
Vid-20260421-Wa0049,2,9,5,-20.18,-24.5,2.9,1
Vid-20260421-Wa0049,2,9,6,-20.81,-25.09,3.45,1
Vid-20260421-Wa0049,2,9,7,-21.42,-25.48,4.44,1
Vid-20260421-Wa0049,2,10,0,-20.12,-25.99,2.68,1
Vid-20260421-Wa0049,2,10,1,-20.18,-24.5,2.9,1
Vid-20260421-Wa0049,2,10,2,-20.81,-25.09,3.45,1
Vid-20260421-Wa0049,2,10,3,-21.42,-25.48,4.44,1
Vid-20260421-Wa0049,2,10,4,-20.45,-27.99,4.31,1
Vid-20260421-Wa0049,2,10,5,-23.61,-27.04,4.14,1
Vid-20260421-Wa0049,2,10,6,-25.91,-26.66,4.22,1
Vid-20260421-Wa0049,2,10,7,-28.51,-26.28,4.54,1
Vid-20260421-Wa0049,3,0,0,,,,0
Vid-20260421-Wa0049,3,0,1,,,,0
Vid-20260421-Wa0049,3,0,2,,,,0
Vid-20260421-Wa0049,3,0,3,,,,0
Vid-20260421-Wa0049,3,0,4,,,,0
Vid-20260421-Wa0049,3,0,5,,,,0
Vid-20260421-Wa0049,3,0,6,,,,0
Vid-20260421-Wa0049,3,0,7,,,,0
Vid-20260421-Wa0049,3,1,0,,,,0
Vid-20260421-Wa0049,3,1,1,,,,0
Vid-20260421-Wa0049,3,1,2,,,,0
Vid-20260421-Wa0049,3,1,3,,,,0
Vid-20260421-Wa0049,3,1,4,,,,0
Vid-20260421-Wa0049,3,1,5,,,,0
Vid-20260421-Wa0049,3,1,6,,,,0
Vid-20260421-Wa0049,3,1,7,,,,0
Vid-20260421-Wa0049,3,2,0,,,,0
Vid-20260421-Wa0049,3,2,1,,,,0
Vid-20260421-Wa0049,3,2,2,,,,0
Vid-20260421-Wa0049,3,2,3,,,,0
Vid-20260421-Wa0049,3,2,4,,,,0
Vid-20260421-Wa0049,3,2,5,,,,0
Vid-20260421-Wa0049,3,2,6,,,,0
Vid-20260421-Wa0049,3,2,7,,,,0
Vid-20260421-Wa0049,3,3,0,,,,0
Vid-20260421-Wa0049,3,3,1,,,,0
Vid-20260421-Wa0049,3,3,2,,,,0
Vid-20260421-Wa0049,3,3,3,,,,0
Vid-20260421-Wa0049,3,3,4,,,,0
Vid-20260421-Wa0049,3,3,5,,,,0
Vid-20260421-Wa0049,3,3,6,,,,0
Vid-20260421-Wa0049,3,3,7,,,,0
Vid-20260421-Wa0049,3,4,0,,,,0
Vid-20260421-Wa0049,3,4,1,,,,0
Vid-20260421-Wa0049,3,4,2,,,,0
Vid-20260421-Wa0049,3,4,3,,,,0
Vid-20260421-Wa0049,3,4,4,,,,0
Vid-20260421-Wa0049,3,4,5,,,,0
Vid-20260421-Wa0049,3,4,6,,,,0
Vid-20260421-Wa0049,3,4,7,,,,0
Vid-20260421-Wa0049,3,5,0,,,,0
Vid-20260421-Wa0049,3,5,1,,,,0
Vid-20260421-Wa0049,3,5,2,,,,0
Vid-20260421-Wa0049,3,5,3,,,,0
Vid-20260421-Wa0049,3,5,4,,,,0
Vid-20260421-Wa0049,3,5,5,,,,0
Vid-20260421-Wa0049,3,5,6,,,,0
Vid-20260421-Wa0049,3,5,7,,,,0
Vid-20260421-Wa0049,3,6,0,,,,0
Vid-20260421-Wa0049,3,6,1,,,,0
Vid-20260421-Wa0049,3,6,2,,,,0
Vid-20260421-Wa0049,3,6,3,,,,0
Vid-20260421-Wa0049,3,6,4,,,,0
Vid-20260421-Wa0049,3,6,5,,,,0
Vid-20260421-Wa0049,3,6,6,,,,0
Vid-20260421-Wa0049,3,6,7,,,,0
Vid-20260421-Wa0049,3,7,0,,,,0
Vid-20260421-Wa0049,3,7,1,,,,0
Vid-20260421-Wa0049,3,7,2,,,,0
Vid-20260421-Wa0049,3,7,3,,,,0
Vid-20260421-Wa0049,3,7,4,,,,0
Vid-20260421-Wa0049,3,7,5,,,,0
Vid-20260421-Wa0049,3,7,6,,,,0
Vid-20260421-Wa0049,3,7,7,,,,0
Vid-20260421-Wa0049,3,8,0,,,,0
Vid-20260421-Wa0049,3,8,1,,,,0
Vid-20260421-Wa0049,3,8,2,,,,0
Vid-20260421-Wa0049,3,8,3,,,,0
Vid-20260421-Wa0049,3,8,4,,,,0
Vid-20260421-Wa0049,3,8,5,,,,0
Vid-20260421-Wa0049,3,8,6,,,,0
Vid-20260421-Wa0049,3,8,7,,,,0
Vid-20260421-Wa0049,3,9,0,,,,0
Vid-20260421-Wa0049,3,9,1,,,,0
Vid-20260421-Wa0049,3,9,2,,,,0
Vid-20260421-Wa0049,3,9,3,,,,0
Vid-20260421-Wa0049,3,9,4,,,,0
Vid-20260421-Wa0049,3,9,5,,,,0
Vid-20260421-Wa0049,3,9,6,,,,0
Vid-20260421-Wa0049,3,9,7,,,,0
Vid-20260421-Wa0049,3,10,0,,,,0
Vid-20260421-Wa0049,3,10,1,,,,0
Vid-20260421-Wa0049,3,10,2,,,,0
Vid-20260421-Wa0049,3,10,3,,,,0
Vid-20260421-Wa0049,3,10,4,,,,0
Vid-20260421-Wa0049,3,10,5,,,,0
Vid-20260421-Wa0049,3,10,6,,,,0
Vid-20260421-Wa0049,3,10,7,,,,0
Vid-20260421-Wa0049,4,0,0,,,,0
Vid-20260421-Wa0049,4,0,1,,,,0
Vid-20260421-Wa0049,4,0,2,,,,0
Vid-20260421-Wa0049,4,0,3,,,,0
Vid-20260421-Wa0049,4,0,4,,,,0
Vid-20260421-Wa0049,4,0,5,,,,0
Vid-20260421-Wa0049,4,0,6,,,,0
Vid-20260421-Wa0049,4,0,7,,,,0
Vid-20260421-Wa0064,1,0,0,,,,0
Vid-20260421-Wa0064,1,0,1,,,,0
Vid-20260421-Wa0064,1,0,2,,,,0
Vid-20260421-Wa0064,1,0,3,,,,0
Vid-20260421-Wa0064,1,0,4,,,,0
Vid-20260421-Wa0064,1,0,5,,,,0
Vid-20260421-Wa0064,1,0,6,,,,0
Vid-20260421-Wa0064,1,0,7,,,,0
Vid-20260421-Wa0064,1,1,0,,,,0
Vid-20260421-Wa0064,1,1,1,,,,0
Vid-20260421-Wa0064,1,1,2,,,,0
Vid-20260421-Wa0064,1,1,3,,,,0
Vid-20260421-Wa0064,1,1,4,,,,0
Vid-20260421-Wa0064,1,1,5,,,,0
Vid-20260421-Wa0064,1,1,6,,,,0
Vid-20260421-Wa0064,1,1,7,,,,0
Vid-20260421-Wa0064,1,2,0,,,,0
Vid-20260421-Wa0064,1,2,1,,,,0
Vid-20260421-Wa0064,1,2,2,,,,0
Vid-20260421-Wa0064,1,2,3,,,,0
Vid-20260421-Wa0064,1,2,4,,,,0
Vid-20260421-Wa0064,1,2,5,,,,0
Vid-20260421-Wa0064,1,2,6,,,,0
Vid-20260421-Wa0064,1,2,7,,,,0
Vid-20260421-Wa0064,1,3,0,,,,0
Vid-20260421-Wa0064,1,3,1,,,,0
Vid-20260421-Wa0064,1,3,2,,,,0
Vid-20260421-Wa0064,1,3,3,,,,0
Vid-20260421-Wa0064,1,3,4,,,,0
Vid-20260421-Wa0064,1,3,5,,,,0
Vid-20260421-Wa0064,1,3,6,,,,0
Vid-20260421-Wa0064,1,3,7,,,,0
Vid-20260421-Wa0064,1,4,0,,,,0
Vid-20260421-Wa0064,1,4,1,,,,0
Vid-20260421-Wa0064,1,4,2,,,,0
Vid-20260421-Wa0064,1,4,3,,,,0
Vid-20260421-Wa0064,1,4,4,,,,0
Vid-20260421-Wa0064,1,4,5,,,,0
Vid-20260421-Wa0064,1,4,6,,,,0
Vid-20260421-Wa0064,1,4,7,,,,0
Vid-20260421-Wa0064,1,5,0,,,,0
Vid-20260421-Wa0064,1,5,1,,,,0
Vid-20260421-Wa0064,1,5,2,,,,0
Vid-20260421-Wa0064,1,5,3,,,,0
Vid-20260421-Wa0064,1,5,4,,,,0
Vid-20260421-Wa0064,1,5,5,,,,0
Vid-20260421-Wa0064,1,5,6,,,,0
Vid-20260421-Wa0064,1,5,7,,,,0
Vid-20260421-Wa0064,1,6,0,,,,0
Vid-20260421-Wa0064,1,6,1,,,,0
Vid-20260421-Wa0064,1,6,2,,,,0
Vid-20260421-Wa0064,1,6,3,,,,0
Vid-20260421-Wa0064,1,6,4,,,,0
Vid-20260421-Wa0064,1,6,5,,,,0
Vid-20260421-Wa0064,1,6,6,,,,0
Vid-20260421-Wa0064,1,6,7,,,,0
Vid-20260421-Wa0064,1,7,0,,,,0
Vid-20260421-Wa0064,1,7,1,,,,0
Vid-20260421-Wa0064,1,7,2,,,,0
Vid-20260421-Wa0064,1,7,3,,,,0
Vid-20260421-Wa0064,1,7,4,,,,0
Vid-20260421-Wa0064,1,7,5,,,,0
Vid-20260421-Wa0064,1,7,6,,,,0
Vid-20260421-Wa0064,1,7,7,,,,0
Vid-20260421-Wa0064,1,8,0,,,,0
Vid-20260421-Wa0064,1,8,1,,,,0
Vid-20260421-Wa0064,1,8,2,,,,0
Vid-20260421-Wa0064,1,8,3,,,,0
Vid-20260421-Wa0064,1,8,4,,,,0
Vid-20260421-Wa0064,1,8,5,,,,0
Vid-20260421-Wa0064,1,8,6,,,,0
Vid-20260421-Wa0064,1,8,7,,,,0
Vid-20260421-Wa0064,1,9,0,,,,0
Vid-20260421-Wa0064,1,9,1,,,,0
Vid-20260421-Wa0064,1,9,2,,,,0
Vid-20260421-Wa0064,1,9,3,,,,0
Vid-20260421-Wa0064,1,9,4,,,,0
Vid-20260421-Wa0064,1,9,5,,,,0
Vid-20260421-Wa0064,1,9,6,,,,0
Vid-20260421-Wa0064,1,9,7,,,,0
Vid-20260421-Wa0064,1,10,0,,,,0
Vid-20260421-Wa0064,1,10,1,,,,0
Vid-20260421-Wa0064,1,10,2,,,,0
Vid-20260421-Wa0064,1,10,3,,,,0
Vid-20260421-Wa0064,1,10,4,,,,0
Vid-20260421-Wa0064,1,10,5,,,,0
Vid-20260421-Wa0064,1,10,6,,,,0
Vid-20260421-Wa0064,1,10,7,,,,0
Vid-20260421-Wa0064,1,11,0,,,,0
Vid-20260421-Wa0064,1,11,1,,,,0
Vid-20260421-Wa0064,1,11,2,,,,0
Vid-20260421-Wa0064,1,11,3,,,,0
Vid-20260421-Wa0064,1,11,4,,,,0
Vid-20260421-Wa0064,1,11,5,,,,0
Vid-20260421-Wa0064,1,11,6,,,,0
Vid-20260421-Wa0064,1,11,7,,,,0
Vid-20260421-Wa0064,1,12,0,,,,0
Vid-20260421-Wa0064,1,12,1,,,,0
Vid-20260421-Wa0064,1,12,2,,,,0
Vid-20260421-Wa0064,1,12,3,,,,0
Vid-20260421-Wa0064,1,12,4,,,,0
Vid-20260421-Wa0064,1,12,5,,,,0
Vid-20260421-Wa0064,1,12,6,,,,0
Vid-20260421-Wa0064,1,12,7,,,,0
Vid-20260421-Wa0064,1,13,0,,,,0
Vid-20260421-Wa0064,1,13,1,,,,0
Vid-20260421-Wa0064,1,13,2,,,,0
Vid-20260421-Wa0064,1,13,3,,,,0
Vid-20260421-Wa0064,1,13,4,,,,0
Vid-20260421-Wa0064,1,13,5,,,,0
Vid-20260421-Wa0064,1,13,6,,,,0
Vid-20260421-Wa0064,1,13,7,,,,0
Vid-20260421-Wa0064,2,0,0,-16.07,-3.38,-0.6,1
Vid-20260421-Wa0064,2,0,1,-9.37,-5.02,-0.45,1
Vid-20260421-Wa0064,2,0,2,-7.84,-5.89,0.23,1
Vid-20260421-Wa0064,2,0,3,-8.25,-4.96,-0.05,1
Vid-20260421-Wa0064,2,0,4,-7.06,-6.7,-0.47,1
Vid-20260421-Wa0064,2,0,5,-11.06,-4.62,-0.26,1
Vid-20260421-Wa0064,2,0,6,-10.35,-5.97,0.04,1
Vid-20260421-Wa0064,2,0,7,-5.14,-6.92,-0.91,1
Vid-20260421-Wa0064,2,1,0,-7.06,-6.7,-0.47,1
Vid-20260421-Wa0064,2,1,1,-11.06,-4.62,-0.26,1
Vid-20260421-Wa0064,2,1,2,-10.35,-5.97,0.04,1
Vid-20260421-Wa0064,2,1,3,-5.14,-6.92,-0.91,1
Vid-20260421-Wa0064,2,1,4,-1.82,-9.05,-2.28,1
Vid-20260421-Wa0064,2,1,5,-2.14,-11.63,-0.91,1
Vid-20260421-Wa0064,2,1,6,-0.54,-12.09,-0.46,1
Vid-20260421-Wa0064,2,1,7,0.45,-12.08,-1.0,1
Vid-20260421-Wa0064,2,2,0,-1.82,-9.05,-2.28,1
Vid-20260421-Wa0064,2,2,1,-2.14,-11.63,-0.91,1
Vid-20260421-Wa0064,2,2,2,-0.54,-12.09,-0.46,1
Vid-20260421-Wa0064,2,2,3,0.45,-12.08,-1.0,1
Vid-20260421-Wa0064,2,2,4,0.87,-12.12,-0.89,1
Vid-20260421-Wa0064,2,2,5,1.71,-13.12,0.51,1
Vid-20260421-Wa0064,2,2,6,2.02,-11.42,0.47,1
Vid-20260421-Wa0064,2,2,7,1.15,-10.95,1.89,1
Vid-20260421-Wa0064,2,3,0,0.87,-12.12,-0.89,1
Vid-20260421-Wa0064,2,3,1,1.71,-13.12,0.51,1
Vid-20260421-Wa0064,2,3,2,2.02,-11.42,0.47,1
Vid-20260421-Wa0064,2,3,3,1.15,-10.95,1.89,1
Vid-20260421-Wa0064,2,3,4,0.92,-13.95,1.23,1
Vid-20260421-Wa0064,2,3,5,0.69,-13.23,1.95,1
Vid-20260421-Wa0064,2,3,6,1.57,-12.21,1.11,1
Vid-20260421-Wa0064,2,3,7,2.33,-12.99,1.16,1
Vid-20260421-Wa0064,2,4,0,0.92,-13.95,1.23,1
Vid-20260421-Wa0064,2,4,1,0.69,-13.23,1.95,1
Vid-20260421-Wa0064,2,4,2,1.57,-12.21,1.11,1
Vid-20260421-Wa0064,2,4,3,2.33,-12.99,1.16,1
Vid-20260421-Wa0064,2,4,4,0.98,-11.02,1.04,1
Vid-20260421-Wa0064,2,4,5,0.85,-11.0,1.07,1
Vid-20260421-Wa0064,2,4,6,0.56,-12.68,0.46,1
Vid-20260421-Wa0064,2,4,7,-2.85,-11.21,1.17,1
Vid-20260421-Wa0064,2,5,0,0.98,-11.02,1.04,1
Vid-20260421-Wa0064,2,5,1,0.85,-11.0,1.07,1
Vid-20260421-Wa0064,2,5,2,0.56,-12.68,0.46,1
Vid-20260421-Wa0064,2,5,3,-2.85,-11.21,1.17,1
Vid-20260421-Wa0064,2,5,4,-6.87,-6.54,-1.02,1
Vid-20260421-Wa0064,2,5,5,-4.02,-3.67,-1.46,1
Vid-20260421-Wa0064,2,5,6,-3.19,-3.73,2.48,1
Vid-20260421-Wa0064,2,5,7,-2.74,-4.73,2.0,1
Vid-20260421-Wa0064,2,6,0,-6.87,-6.54,-1.02,1
Vid-20260421-Wa0064,2,6,1,-4.02,-3.67,-1.46,1
Vid-20260421-Wa0064,2,6,2,-3.19,-3.73,2.48,1
Vid-20260421-Wa0064,2,6,3,-2.74,-4.73,2.0,1
Vid-20260421-Wa0064,2,6,4,-1.19,-8.23,6.3,1
Vid-20260421-Wa0064,2,6,5,3.03,-12.1,6.09,1
Vid-20260421-Wa0064,2,6,6,-0.35,-11.47,7.2,1
Vid-20260421-Wa0064,2,6,7,1.29,-12.15,7.78,1
Vid-20260421-Wa0064,2,7,0,-1.19,-8.23,6.3,1
Vid-20260421-Wa0064,2,7,1,3.03,-12.1,6.09,1
Vid-20260421-Wa0064,2,7,2,-0.35,-11.47,7.2,1
Vid-20260421-Wa0064,2,7,3,1.29,-12.15,7.78,1
Vid-20260421-Wa0064,2,7,4,2.78,-11.5,7.17,1
Vid-20260421-Wa0064,2,7,5,1.57,-13.74,5.98,1
Vid-20260421-Wa0064,2,7,6,3.4,-12.09,6.73,1
Vid-20260421-Wa0064,2,7,7,3.99,-10.67,6.07,1
Vid-20260421-Wa0064,2,8,0,2.78,-11.5,7.17,1
Vid-20260421-Wa0064,2,8,1,1.57,-13.74,5.98,1
Vid-20260421-Wa0064,2,8,2,3.4,-12.09,6.73,1
Vid-20260421-Wa0064,2,8,3,3.99,-10.67,6.07,1
Vid-20260421-Wa0064,2,8,4,47.42,-27.83,-20.24,1
Vid-20260421-Wa0064,2,8,5,48.56,-29.35,-21.76,1
Vid-20260421-Wa0064,2,8,6,46.11,-29.1,-21.61,1
Vid-20260421-Wa0064,2,8,7,32.99,-25.63,-15.92,1
Vid-20260421-Wa0064,2,9,0,47.42,-27.83,-20.24,1
Vid-20260421-Wa0064,2,9,1,48.56,-29.35,-21.76,1
Vid-20260421-Wa0064,2,9,2,46.11,-29.1,-21.61,1
Vid-20260421-Wa0064,2,9,3,32.99,-25.63,-15.92,1
Vid-20260421-Wa0064,2,9,4,21.47,-15.54,1.46,1
Vid-20260421-Wa0064,2,9,5,8.95,-14.98,10.92,1
Vid-20260421-Wa0064,2,9,6,8.07,-13.21,10.92,1
Vid-20260421-Wa0064,2,9,7,6.68,-11.77,9.72,1
Vid-20260421-Wa0064,2,10,0,21.47,-15.54,1.46,1
